4, 113040, Note_on_c, 0, 62, 89
4, 113040, Note_on_c, 0, 66, 80
4, 113040, Note_on_c, 0, 69, 77
4, 113090, Note_off_c, 0, 50, 64
4, 113251, Note_off_c, 0, 62, 64
4, 113256, Note_off_c, 0, 69, 64
4, 113279, Note_off_c, 0, 66, 64
4, 113280, Note_on_c, 0, 55, 93
4, 113497, Note_off_c, 0, 55, 64
4, 113520, Note_on_c, 0, 62, 87
4, 113520, Note_on_c, 0, 67, 83
4, 113520, Note_on_c, 0, 71, 76
4, 113746, Note_off_c, 0, 71, 64
4, 113754, Note_off_c, 0, 62, 64
4, 113760, Note_on_c, 0, 55, 87
4, 113763, Note_off_c, 0, 67, 64
4, 113990, Note_off_c, 0, 55, 64
4, 114000, Note_on_c, 0, 62, 84
4, 114000, Note_on_c, 0, 67, 83
4, 114000, Note_on_c, 0, 71, 83
4, 114200, Note_off_c, 0, 71, 64
4, 114205, Note_off_c, 0, 67, 64
4, 114210, Note_off_c, 0, 62, 64
4, 114240, Note_on_c, 0, 55, 87
4, 114480, Note_on_c, 0, 62, 84
4, 114480, Note_on_c, 0, 67, 83
4, 114480, Note_on_c, 0, 71, 82
4, 114493, Note_off_c, 0, 55, 64
4, 114656, Note_off_c, 0, 71, 64
4, 114671, Note_off_c, 0, 62, 64
4, 114673, Note_off_c, 0, 67, 64
4, 114720, Note_on_c, 0, 55, 85
4, 114907, Note_off_c, 0, 55, 64
4, 114960, Note_on_c, 0, 62, 84
4, 114960, Note_on_c, 0, 67, 83
4, 114960, Note_on_c, 0, 71, 83
4, 115143, Note_off_c, 0, 67, 64
4, 115148, Note_off_c, 0, 71, 64
4, 115154, Note_off_c, 0, 62, 64
4, 115200, Note_on_c, 0, 52, 87
4, 115424, Note_off_c, 0, 52, 64
4, 115440, Note_on_c, 0, 59, 78
4, 115440, Note_on_c, 0, 62, 84
4, 115440, Note_on_c, 0, 67, 83
4, 115616, Note_off_c, 0, 59, 64
4, 115616, Note_off_c, 0, 62, 64
4, 115630, Note_off_c, 0, 67, 64
4, 115680, Note_on_c, 0, 52, 85
4, 115907, Note_off_c, 0, 52, 64
4, 115920, Note_on_c, 0, 59, 77
4, 115920, Note_on_c, 0, 62, 83
4, 115920, Note_on_c, 0, 67, 83
4, 116104, Note_off_c, 0, 59, 64
4, 116104, Note_off_c, 0, 62, 64
4, 116107, Note_off_c, 0, 67, 64
4, 116160, Note_on_c, 0, 52, 87
4, 116392, Note_off_c, 0, 52, 64
4, 116400, Note_on_c, 0, 59, 78
4, 116400, Note_on_c, 0, 62, 83
4, 116400, Note_on_c, 0, 67, 80
4, 116556, Note_off_c, 0, 62, 64
4, 116556, Note_off_c, 0, 59, 64
4, 116577, Note_off_c, 0, 67, 64
4, 116640, Note_on_c, 0, 52, 87
4, 116837, Note_off_c, 0, 52, 64
4, 116880, Note_on_c, 0, 59, 86
4, 116880, Note_on_c, 0, 62, 88
4, 116880, Note_on_c, 0, 67, 90
4, 117013, Note_off_c, 0, 62, 64
4, 117020, Note_off_c, 0, 59, 64
4, 117043, Note_off_c, 0, 67, 64
4, 117120, Note_on_c, 0, 48, 81
4, 117360, Note_on_c, 0, 60, 81
4, 117360, Note_on_c, 0, 64, 73
4, 117360, Note_on_c, 0, 67, 74
4, 117408, Note_off_c, 0, 48, 64
4, 117600, Note_on_c, 0, 48, 81
4, 117619, Note_off_c, 0, 60, 64
4, 117652, Note_off_c, 0, 64, 64
4, 117659, Note_off_c, 0, 67, 64
4, 117840, Note_on_c, 0, 60, 78
4, 117840, Note_on_c, 0, 64, 78
4, 117840, Note_on_c, 0, 67, 77
4, 117891, Note_off_c, 0, 48, 64
4, 118066, Note_off_c, 0, 60, 64
4, 118080, Note_off_c, 0, 67, 64
4, 118080, Note_on_c, 0, 48, 77
4, 118100, Note_off_c, 0, 64, 64
4, 118320, Note_on_c, 0, 60, 84
4, 118320, Note_on_c, 0, 64, 76
4, 118320, Note_on_c, 0, 67, 80
4, 118357, Note_off_c, 0, 48, 64
4, 118551, Note_off_c, 0, 60, 64
4, 118560, Note_on_c, 0, 48, 88
4, 118589, Note_off_c, 0, 67, 64
4, 118594, Note_off_c, 0, 64, 64
4, 118800, Note_on_c, 0, 60, 85
4, 118800, Note_on_c, 0, 64, 80
4, 118800, Note_on_c, 0, 67, 81
4, 118875, Note_off_c, 0, 48, 64
4, 118983, Note_off_c, 0, 60, 64
4, 119006, Note_off_c, 0, 67, 64
4, 119040, Note_off_c, 0, 64, 64
4, 119040, Note_on_c, 0, 50, 84
4, 119280, Note_on_c, 0, 62, 81
4, 119280, Note_on_c, 0, 66, 80
4, 119280, Note_on_c, 0, 69, 79
4, 119294, Note_off_c, 0, 50, 64
4, 119520, Note_on_c, 0, 50, 89
4, 119539, Note_off_c, 0, 69, 64
4, 119564, Note_off_c, 0, 66, 64
4, 119569, Note_off_c, 0, 62, 64
4, 119760, Note_on_c, 0, 62, 86
4, 119760, Note_on_c, 0, 66, 84
4, 119760, Note_on_c, 0, 69, 82
4, 119775, Note_off_c, 0, 50, 64
4, 119967, Note_off_c, 0, 69, 64
4, 119991, Note_off_c, 0, 62, 64
4, 120000, Note_on_c, 0, 50, 85
4, 120025, Note_off_c, 0, 66, 64
4, 120240, Note_on_c, 0, 62, 90
4, 120240, Note_on_c, 0, 66, 82
4, 120240, Note_on_c, 0, 69, 77
4, 120262, Note_off_c, 0, 50, 64
4, 120469, Note_off_c, 0, 69, 64
4, 120480, Note_on_c, 0, 50, 87
4, 120492, Note_off_c, 0, 62, 64
4, 120512, Note_off_c, 0, 66, 64
4, 120720, Note_on_c, 0, 62, 89
4, 120720, Note_on_c, 0, 66, 80
4, 120720, Note_on_c, 0, 69, 77
4, 120770, Note_off_c, 0, 50, 64
4, 120931, Note_off_c, 0, 62, 64
4, 120936, Note_off_c, 0, 69, 64
4, 120959, Note_off_c, 0, 66, 64
4, 120960, Note_on_c, 0, 55, 93
4, 121177, Note_off_c, 0, 55, 64
4, 121200, Note_on_c, 0, 62, 87
4, 121200, Note_on_c, 0, 67, 83
4, 121200, Note_on_c, 0, 71, 76
4, 121426, Note_off_c, 0, 71, 64
4, 121434, Note_off_c, 0, 62, 64
4, 121440, Note_on_c, 0, 55, 87
4, 121443, Note_off_c, 0, 67, 64
4, 121670, Note_off_c, 0, 55, 64
4, 121680, Note_on_c, 0, 62, 84
4, 121680, Note_on_c, 0, 67, 83
4, 121680, Note_on_c, 0, 71, 83
4, 121880, Note_off_c, 0, 71, 64
4, 121885, Note_off_c, 0, 67, 64
4, 121890, Note_off_c, 0, 62, 64
4, 121920, Note_on_c, 0, 55, 87
4, 122160, Note_on_c, 0, 62, 84
4, 122160, Note_on_c, 0, 67, 83
4, 122160, Note_on_c, 0, 71, 82
4, 122173, Note_off_c, 0, 55, 64
4, 122336, Note_off_c, 0, 71, 64
4, 122351, Note_off_c, 0, 62, 64
4, 122353, Note_off_c, 0, 67, 64
4, 122400, Note_on_c, 0, 55, 85
4, 122587, Note_off_c, 0, 55, 64
4, 122640, Note_on_c, 0, 62, 84
4, 122640, Note_on_c, 0, 67, 83
4, 122640, Note_on_c, 0, 71, 83
4, 122823, Note_off_c, 0, 67, 64
4, 122828, Note_off_c, 0, 71, 64
4, 122834, Note_off_c, 0, 62, 64
4, 122880, Note_on_c, 0, 52, 87
4, 123104, Note_off_c, 0, 52, 64
4, 123120, Note_on_c, 0, 59, 78
4, 123120, Note_on_c, 0, 62, 84
4, 123120, Note_on_c, 0, 67, 83
4, 123296, Note_off_c, 0, 59, 64
4, 123296, Note_off_c, 0, 62, 64
4, 123310, Note_off_c, 0, 67, 64
4, 123360, Note_on_c, 0, 52, 85
4, 123587, Note_off_c, 0, 52, 64
4, 123600, Note_on_c, 0, 59, 77
4, 123600, Note_on_c, 0, 62, 83
4, 123600, Note_on_c, 0, 67, 83
4, 123784, Note_off_c, 0, 59, 64
4, 123784, Note_off_c, 0, 62, 64
4, 123787, Note_off_c, 0, 67, 64
4, 123840, Note_on_c, 0, 52, 87
4, 124072, Note_off_c, 0, 52, 64
4, 124080, Note_on_c, 0, 59, 78
4, 124080, Note_on_c, 0, 62, 83
4, 124080, Note_on_c, 0, 67, 80
4, 124236, Note_off_c, 0, 62, 64
4, 124236, Note_off_c, 0, 59, 64
4, 124257, Note_off_c, 0, 67, 64
4, 124320, Note_on_c, 0, 52, 87
4, 124517, Note_off_c, 0, 52, 64
4, 124560, Note_on_c, 0, 59, 86
4, 124560, Note_on_c, 0, 62, 88
4, 124560, Note_on_c, 0, 67, 90
4, 124693, Note_off_c, 0, 62, 64
4, 124700, Note_off_c, 0, 59, 64
4, 124723, Note_off_c, 0, 67, 64
4, 124800, Note_on_c, 0, 48, 81
4, 125040, Note_on_c, 0, 60, 81
4, 125040, Note_on_c, 0, 64, 73
4, 125040, Note_on_c, 0, 67, 74
4, 125088, Note_off_c, 0, 48, 64
4, 125280, Note_on_c, 0, 48, 81
4, 125299, Note_off_c, 0, 60, 64
4, 125332, Note_off_c, 0, 64, 64
4, 125339, Note_off_c, 0, 67, 64
4, 125520, Note_on_c, 0, 60, 78
4, 125520, Note_on_c, 0, 64, 78
4, 125520, Note_on_c, 0, 67, 77
4, 125571, Note_off_c, 0, 48, 64
4, 125746, Note_off_c, 0, 60, 64
4, 125760, Note_off_c, 0, 67, 64
4, 125760, Note_on_c, 0, 48, 77
4, 125780, Note_off_c, 0, 64, 64
4, 126000, Note_on_c, 0, 60, 84
4, 126000, Note_on_c, 0, 64, 76
4, 126000, Note_on_c, 0, 67, 80
4, 126037, Note_off_c, 0, 48, 64
4, 126231, Note_off_c, 0, 60, 64
4, 126240, Note_on_c, 0, 48, 88
4, 126269, Note_off_c, 0, 67, 64
4, 126274, Note_off_c, 0, 64, 64
4, 126480, Note_on_c, 0, 60, 85
4, 126480, Note_on_c, 0, 64, 80
4, 126480, Note_on_c, 0, 67, 81
4, 126555, Note_off_c, 0, 48, 64
4, 126663, Note_off_c, 0, 60, 64
4, 126686, Note_off_c, 0, 67, 64
4, 126720, Note_off_c, 0, 64, 64
4, 126720, Note_on_c, 0, 50, 84
4, 126960, Note_on_c, 0, 62, 81
4, 126960, Note_on_c, 0, 66, 80
4, 126960, Note_on_c, 0, 69, 79
4, 126974, Note_off_c, 0, 50, 64
4, 127200, Note_on_c, 0, 50, 89
4, 127219, Note_off_c, 0, 69, 64
4, 127244, Note_off_c, 0, 66, 64
4, 127249, Note_off_c, 0, 62, 64
4, 127440, Note_on_c, 0, 62, 86
4, 127440, Note_on_c, 0, 66, 84
4, 127440, Note_on_c, 0, 69, 82
4, 127455, Note_off_c, 0, 50, 64
4, 127647, Note_off_c, 0, 69, 64
4, 127671, Note_off_c, 0, 62, 64
4, 127680, Note_on_c, 0, 50, 85
4, 127705, Note_off_c, 0, 66, 64
4, 127920, Note_on_c, 0, 62, 90
4, 127920, Note_on_c, 0, 66, 82
4, 127920, Note_on_c, 0, 69, 77
4, 127942, Note_off_c, 0, 50, 64
4, 128149, Note_off_c, 0, 69, 64
4, 128160, Note_on_c, 0, 50, 87
4, 128172, Note_off_c, 0, 62, 64
4, 128192, Note_off_c, 0, 66, 64
4, 128400, Note_on_c, 0, 62, 89
4, 128400, Note_on_c, 0, 66, 80
4, 128400, Note_on_c, 0, 69, 77
4, 128450, Note_off_c, 0, 50, 64
4, 128611, Note_off_c, 0, 62, 64
4, 128616, Note_off_c, 0, 69, 64
4, 128639, Note_off_c, 0, 66, 64
4, 128640, Note_on_c, 0, 55, 93
4, 128857, Note_off_c, 0, 55, 64
4, 128880, Note_on_c, 0, 62, 87
4, 128880, Note_on_c, 0, 67, 83
4, 128880, Note_on_c, 0, 71, 76
4, 129106, Note_off_c, 0, 71, 64
4, 129114, Note_off_c, 0, 62, 64
4, 129120, Note_on_c, 0, 55, 87
4, 129123, Note_off_c, 0, 67, 64
4, 129350, Note_off_c, 0, 55, 64
4, 129360, Note_on_c, 0, 62, 84
4, 129360, Note_on_c, 0, 67, 83
4, 129360, Note_on_c, 0, 71, 83
4, 129560, Note_off_c, 0, 71, 64
4, 129565, Note_off_c, 0, 67, 64
4, 129570, Note_off_c, 0, 62, 64
4, 129600, Note_on_c, 0, 55, 87
4, 129840, Note_on_c, 0, 62, 84
4, 129840, Note_on_c, 0, 67, 83
4, 129840, Note_on_c, 0, 71, 82
4, 129853, Note_off_c, 0, 55, 64
4, 130016, Note_off_c, 0, 71, 64
4, 130031, Note_off_c, 0, 62, 64
4, 130033, Note_off_c, 0, 67, 64
4, 130080, Note_on_c, 0, 55, 85
4, 130267, Note_off_c, 0, 55, 64
4, 130320, Note_on_c, 0, 62, 84
4, 130320, Note_on_c, 0, 67, 83
4, 130320, Note_on_c, 0, 71, 83
4, 130503, Note_off_c, 0, 67, 64
4, 130508, Note_off_c, 0, 71, 64
4, 130514, Note_off_c, 0, 62, 64
4, 130560, Note_on_c, 0, 52, 87
4, 130784, Note_off_c, 0, 52, 64
4, 130800, Note_on_c, 0, 59, 78
4, 130800, Note_on_c, 0, 62, 84
4, 130800, Note_on_c, 0, 67, 83
4, 130976, Note_off_c, 0, 59, 64
4, 130976, Note_off_c, 0, 62, 64
4, 130990, Note_off_c, 0, 67, 64
4, 131040, Note_on_c, 0, 52, 85
4, 131267, Note_off_c, 0, 52, 64
4, 131280, Note_on_c, 0, 59, 77
4, 131280, Note_on_c, 0, 62, 83
4, 131280, Note_on_c, 0, 67, 83
4, 131464, Note_off_c, 0, 59, 64
4, 131464, Note_off_c, 0, 62, 64
4, 131467, Note_off_c, 0, 67, 64
4, 131520, Note_on_c, 0, 52, 87
4, 131752, Note_off_c, 0, 52, 64
4, 131760, Note_on_c, 0, 59, 78
4, 131760, Note_on_c, 0, 62, 83
4, 131760, Note_on_c, 0, 67, 80
4, 131916, Note_off_c, 0, 62, 64
4, 131916, Note_off_c, 0, 59, 64
4, 131937, Note_off_c, 0, 67, 64
4, 132000, Note_on_c, 0, 52, 87
4, 132197, Note_off_c, 0, 52, 64
4, 132240, Note_on_c, 0, 59, 86
4, 132240, Note_on_c, 0, 62, 88
4, 132240, Note_on_c, 0, 67, 90
4, 132373, Note_off_c, 0, 62, 64
4, 132380, Note_off_c, 0, 59, 64
4, 132403, Note_off_c, 0, 67, 64
4, 132480, Note_on_c, 0, 48, 81
4, 132720, Note_on_c, 0, 60, 81
4, 132720, Note_on_c, 0, 64, 73
4, 132720, Note_on_c, 0, 67, 74
4, 132768, Note_off_c, 0, 48, 64
4, 132960, Note_on_c, 0, 48, 81
4, 132979, Note_off_c, 0, 60, 64
4, 133012, Note_off_c, 0, 64, 64
4, 133019, Note_off_c, 0, 67, 64
4, 133200, Note_on_c, 0, 60, 78
4, 133200, Note_on_c, 0, 64, 78
4, 133200, Note_on_c, 0, 67, 77
4, 133251, Note_off_c, 0, 48, 64
4, 133426, Note_off_c, 0, 60, 64
4, 133440, Note_off_c, 0, 67, 64
4, 133440, Note_on_c, 0, 48, 77
4, 133460, Note_off_c, 0, 64, 64
4, 133680, Note_on_c, 0, 60, 84
4, 133680, Note_on_c, 0, 64, 76
4, 133680, Note_on_c, 0, 67, 80
4, 133717, Note_off_c, 0, 48, 64
4, 133911, Note_off_c, 0, 60, 64
4, 133920, Note_on_c, 0, 48, 88
4, 133949, Note_off_c, 0, 67, 64
4, 133954, Note_off_c, 0, 64, 64
4, 134160, Note_on_c, 0, 60, 85
4, 134160, Note_on_c, 0, 64, 80
4, 134160, Note_on_c, 0, 67, 81
4, 134235, Note_off_c, 0, 48, 64
4, 134343, Note_off_c, 0, 60, 64
4, 134366, Note_off_c, 0, 67, 64
4, 134400, Note_off_c, 0, 64, 64
4, 134400, Note_on_c, 0, 50, 84
4, 134640, Note_on_c, 0, 62, 81
4, 134640, Note_on_c, 0, 66, 80
4, 134640, Note_on_c, 0, 69, 79
4, 134654, Note_off_c, 0, 50, 64
4, 134880, Note_on_c, 0, 50, 89
4, 134899, Note_off_c, 0, 69, 64
4, 134924, Note_off_c, 0, 66, 64
4, 134929, Note_off_c, 0, 62, 64
4, 135120, Note_on_c, 0, 62, 86
4, 135120, Note_on_c, 0, 66, 84
4, 135120, Note_on_c, 0, 69, 82
4, 135135, Note_off_c, 0, 50, 64
4, 135327, Note_off_c, 0, 69, 64
4, 135351, Note_off_c, 0, 62, 64
4, 135360, Note_on_c, 0, 50, 85
4, 135385, Note_off_c, 0, 66, 64
4, 135600, Note_on_c, 0, 62, 90
4, 135600, Note_on_c, 0, 66, 82
4, 135600, Note_on_c, 0, 69, 77
4, 135622, Note_off_c, 0, 50, 64
4, 135829, Note_off_c, 0, 69, 64
4, 135840, Note_on_c, 0, 50, 87
4, 135852, Note_off_c, 0, 62, 64
4, 135872, Note_off_c, 0, 66, 64
4, 136080, Note_on_c, 0, 62, 89
4, 136080, Note_on_c, 0, 66, 80
4, 136080, Note_on_c, 0, 69, 77
4, 136130, Note_off_c, 0, 50, 64
4, 136291, Note_off_c, 0, 62, 64
4, 136296, Note_off_c, 0, 69, 64
4, 136319, Note_off_c, 0, 66, 64
4, 136320, Note_on_c, 0, 55, 93
4, 136537, Note_off_c, 0, 55, 64
4, 136560, Note_on_c, 0, 62, 87
4, 136560, Note_on_c, 0, 67, 83
4, 136560, Note_on_c, 0, 71, 76
4, 136786, Note_off_c, 0, 71, 64
4, 136794, Note_off_c, 0, 62, 64
4, 136800, Note_on_c, 0, 55, 87
4, 136803, Note_off_c, 0, 67, 64
4, 137030, Note_off_c, 0, 55, 64
4, 137040, Note_on_c, 0, 62, 84
4, 137040, Note_on_c, 0, 67, 83
4, 137040, Note_on_c, 0, 71, 83
4, 137240, Note_off_c, 0, 71, 64
4, 137245, Note_off_c, 0, 67, 64
4, 137250, Note_off_c, 0, 62, 64
4, 137280, Note_on_c, 0, 55, 87
4, 137520, Note_on_c, 0, 62, 84
4, 137520, Note_on_c, 0, 67, 83
4, 137520, Note_on_c, 0, 71, 82
4, 137533, Note_off_c, 0, 55, 64
4, 137696, Note_off_c, 0, 71, 64
4, 137711, Note_off_c, 0, 62, 64
4, 137713, Note_off_c, 0, 67, 64
4, 137760, Note_on_c, 0, 55, 85
4, 137947, Note_off_c, 0, 55, 64
4, 138000, Note_on_c, 0, 62, 84
4, 138000, Note_on_c, 0, 67, 83
4, 138000, Note_on_c, 0, 71, 83
4, 138183, Note_off_c, 0, 67, 64
4, 138188, Note_off_c, 0, 71, 64
4, 138194, Note_off_c, 0, 62, 64
4, 138240, Note_on_c, 0, 52, 87
4, 138464, Note_off_c, 0, 52, 64
4, 138480, Note_on_c, 0, 59, 78
4, 138480, Note_on_c, 0, 62, 84
4, 138480, Note_on_c, 0, 67, 83
4, 138656, Note_off_c, 0, 59, 64
4, 138656, Note_off_c, 0, 62, 64
4, 138670, Note_off_c, 0, 67, 64
4, 138720, Note_on_c, 0, 52, 85
4, 138947, Note_off_c, 0, 52, 64
4, 138960, Note_on_c, 0, 59, 77
4, 138960, Note_on_c, 0, 62, 83
4, 138960, Note_on_c, 0, 67, 83
4, 139144, Note_off_c, 0, 59, 64
4, 139144, Note_off_c, 0, 62, 64
4, 139147, Note_off_c, 0, 67, 64
4, 139200, Note_on_c, 0, 52, 87
4, 139432, Note_off_c, 0, 52, 64
4, 139440, Note_on_c, 0, 59, 78
4, 139440, Note_on_c, 0, 62, 83
4, 139440, Note_on_c, 0, 67, 80
4, 139596, Note_off_c, 0, 62, 64
4, 139596, Note_off_c, 0, 59, 64
4, 139617, Note_off_c, 0, 67, 64
4, 139680, Note_on_c, 0, 52, 87
4, 139877, Note_off_c, 0, 52, 64
4, 139920, Note_on_c, 0, 59, 86
4, 139920, Note_on_c, 0, 62, 88
4, 139920, Note_on_c, 0, 67, 90
4, 140053, Note_off_c, 0, 62, 64
4, 140060, Note_off_c, 0, 59, 64
4, 140083, Note_off_c, 0, 67, 64
4, 140160, Note_on_c, 0, 48, 81
4, 140400, Note_on_c, 0, 60, 81
4, 140400, Note_on_c, 0, 64, 73
4, 140400, Note_on_c, 0, 67, 74
4, 140448, Note_off_c, 0, 48, 64
4, 140640, Note_on_c, 0, 48, 81
4, 140659, Note_off_c, 0, 60, 64
4, 140692, Note_off_c, 0, 64, 64
4, 140699, Note_off_c, 0, 67, 64
4, 140880, Note_on_c, 0, 60, 78
4, 140880, Note_on_c, 0, 64, 78
4, 140880, Note_on_c, 0, 67, 77
4, 140931, Note_off_c, 0, 48, 64
4, 141106, Note_off_c, 0, 60, 64
4, 141120, Note_off_c, 0, 67, 64
4, 141120, Note_on_c, 0, 48, 77
4, 141140, Note_off_c, 0, 64, 64
4, 141360, Note_on_c, 0, 60, 84
4, 141360, Note_on_c, 0, 64, 76
4, 141360, Note_on_c, 0, 67, 80
4, 141397, Note_off_c, 0, 48, 64
4, 141591, Note_off_c, 0, 60, 64
4, 141600, Note_on_c, 0, 48, 88
4, 141629, Note_off_c, 0, 67, 64
4, 141634, Note_off_c, 0, 64, 64
4, 141840, Note_on_c, 0, 60, 85
4, 141840, Note_on_c, 0, 64, 80
4, 141840, Note_on_c, 0, 67, 81
4, 141915, Note_off_c, 0, 48, 64
4, 142023, Note_off_c, 0, 60, 64
4, 142046, Note_off_c, 0, 67, 64
4, 142080, Note_off_c, 0, 64, 64
4, 142080, Note_on_c, 0, 50, 84
4, 142320, Note_on_c, 0, 62, 81
4, 142320, Note_on_c, 0, 66, 80
4, 142320, Note_on_c, 0, 69, 79
4, 142334, Note_off_c, 0, 50, 64
4, 142560, Note_on_c, 0, 50, 89
4, 142579, Note_off_c, 0, 69, 64
4, 142604, Note_off_c, 0, 66, 64
4, 142609, Note_off_c, 0, 62, 64
4, 142800, Note_on_c, 0, 62, 86
4, 142800, Note_on_c, 0, 66, 84
4, 142800, Note_on_c, 0, 69, 82
4, 142815, Note_off_c, 0, 50, 64
4, 143007, Note_off_c, 0, 69, 64
4, 143031, Note_off_c, 0, 62, 64
4, 143040, Note_on_c, 0, 50, 85
4, 143065, Note_off_c, 0, 66, 64
4, 143280, Note_on_c, 0, 62, 90
4, 143280, Note_on_c, 0, 66, 82
4, 143280, Note_on_c, 0, 69, 77
4, 143302, Note_off_c, 0, 50, 64
4, 143509, Note_off_c, 0, 69, 64
4, 143520, Note_on_c, 0, 50, 87
4, 143532, Note_off_c, 0, 62, 64
4, 143552, Note_off_c, 0, 66, 64
4, 143760, Note_on_c, 0, 62, 89
4, 143760, Note_on_c, 0, 66, 80
4, 143760, Note_on_c, 0, 69, 77
4, 143810, Note_off_c, 0, 50, 64
4, 143971, Note_off_c, 0, 62, 64
4, 143976, Note_off_c, 0, 69, 64
4, 143999, Note_off_c, 0, 66, 64
4, 144000, Note_on_c, 0, 55, 93
4, 144217, Note_off_c, 0, 55, 64
4, 144240, Note_on_c, 0, 62, 87
4, 144240, Note_on_c, 0, 67, 83
4, 144240, Note_on_c, 0, 71, 76
4, 144466, Note_off_c, 0, 71, 64
4, 144474, Note_off_c, 0, 62, 64
4, 144480, Note_on_c, 0, 55, 87
4, 144483, Note_off_c, 0, 67, 64
4, 144710, Note_off_c, 0, 55, 64
4, 144720, Note_on_c, 0, 62, 84
4, 144720, Note_on_c, 0, 67, 83
4, 144720, Note_on_c, 0, 71, 83
4, 144920, Note_off_c, 0, 71, 64
4, 144925, Note_off_c, 0, 67, 64
4, 144930, Note_off_c, 0, 62, 64
4, 144960, Note_on_c, 0, 55, 87
4, 145200, Note_on_c, 0, 62, 84
4, 145200, Note_on_c, 0, 67, 83
4, 145200, Note_on_c, 0, 71, 82
4, 145213, Note_off_c, 0, 55, 64
4, 145376, Note_off_c, 0, 71, 64
4, 145391, Note_off_c, 0, 62, 64
4, 145393, Note_off_c, 0, 67, 64
4, 145440, Note_on_c, 0, 55, 85
4, 145627, Note_off_c, 0, 55, 64
4, 145680, Note_on_c, 0, 62, 84
4, 145680, Note_on_c, 0, 67, 83
4, 145680, Note_on_c, 0, 71, 83
4, 145863, Note_off_c, 0, 67, 64
4, 145868, Note_off_c, 0, 71, 64
4, 145874, Note_off_c, 0, 62, 64
4, 145920, Note_on_c, 0, 52, 87
4, 146144, Note_off_c, 0, 52, 64
4, 146160, Note_on_c, 0, 59, 78
4, 146160, Note_on_c, 0, 62, 84
4, 146160, Note_on_c, 0, 67, 83
4, 146336, Note_off_c, 0, 59, 64
4, 146336, Note_off_c, 0, 62, 64
4, 146350, Note_off_c, 0, 67, 64
4, 146400, Note_on_c, 0, 52, 85
4, 146627, Note_off_c, 0, 52, 64
4, 146640, Note_on_c, 0, 59, 77
4, 146640, Note_on_c, 0, 62, 83
4, 146640, Note_on_c, 0, 67, 83
4, 146824, Note_off_c, 0, 59, 64
4, 146824, Note_off_c, 0, 62, 64
4, 146827, Note_off_c, 0, 67, 64
4, 146880, Note_on_c, 0, 52, 87
4, 147112, Note_off_c, 0, 52, 64
4, 147120, Note_on_c, 0, 59, 78
4, 147120, Note_on_c, 0, 62, 83
4, 147120, Note_on_c, 0, 67, 80
4, 147276, Note_off_c, 0, 62, 64
4, 147276, Note_off_c, 0, 59, 64
4, 147297, Note_off_c, 0, 67, 64
4, 147360, Note_on_c, 0, 52, 87
4, 147557, Note_off_c, 0, 52, 64
4, 147600, Note_on_c, 0, 59, 86
4, 147600, Note_on_c, 0, 62, 88
4, 147600, Note_on_c, 0, 67, 90
4, 147733, Note_off_c, 0, 62, 64
4, 147740, Note_off_c, 0, 59, 64
4, 147763, Note_off_c, 0, 67, 64
4, 147840, Note_on_c, 0, 48, 81
4, 148080, Note_on_c, 0, 60, 81
4, 148080, Note_on_c, 0, 64, 73
4, 148080, Note_on_c, 0, 67, 74
4, 148128, Note_off_c, 0, 48, 64
4, 148320, Note_on_c, 0, 48, 81
4, 148339, Note_off_c, 0, 60, 64
4, 148372, Note_off_c, 0, 64, 64
4, 148379, Note_off_c, 0, 67, 64
4, 148560, Note_on_c, 0, 60, 78
4, 148560, Note_on_c, 0, 64, 78
4, 148560, Note_on_c, 0, 67, 77
4, 148611, Note_off_c, 0, 48, 64
4, 148786, Note_off_c, 0, 60, 64
4, 148800, Note_off_c, 0, 67, 64
4, 148800, Note_on_c, 0, 48, 77
4, 148820, Note_off_c, 0, 64, 64
4, 149040, Note_on_c, 0, 60, 84
4, 149040, Note_on_c, 0, 64, 76
4, 149040, Note_on_c, 0, 67, 80
4, 149077, Note_off_c, 0, 48, 64
4, 149271, Note_off_c, 0, 60, 64
4, 149280, Note_on_c, 0, 48, 88
4, 149309, Note_off_c, 0, 67, 64
4, 149314, Note_off_c, 0, 64, 64
4, 149520, Note_on_c, 0, 60, 85
4, 149520, Note_on_c, 0, 64, 80
4, 149520, Note_on_c, 0, 67, 81
4, 149595, Note_off_c, 0, 48, 64
4, 149703, Note_off_c, 0, 60, 64
4, 149726, Note_off_c, 0, 67, 64
4, 149760, Note_off_c, 0, 64, 64
4, 149760, Note_on_c, 0, 50, 84
4, 150000, Note_on_c, 0, 62, 81
4, 150000, Note_on_c, 0, 66, 80
4, 150000, Note_on_c, 0, 69, 79
4, 150014, Note_off_c, 0, 50, 64
4, 150240, Note_on_c, 0, 50, 89
4, 150259, Note_off_c, 0, 69, 64
4, 150284, Note_off_c, 0, 66, 64
4, 150289, Note_off_c, 0, 62, 64
4, 150480, Note_on_c, 0, 62, 86
4, 150480, Note_on_c, 0, 66, 84
4, 150480, Note_on_c, 0, 69, 82
4, 150495, Note_off_c, 0, 50, 64
4, 150687, Note_off_c, 0, 69, 64
4, 150711, Note_off_c, 0, 62, 64
4, 150720, Note_on_c, 0, 50, 85
4, 150745, Note_off_c, 0, 66, 64
4, 150960, Note_on_c, 0, 62, 90
4, 150960, Note_on_c, 0, 66, 82
4, 150960, Note_on_c, 0, 69, 77
4, 150982, Note_off_c, 0, 50, 64
